session_id,event_type,location,occurred_at_jst
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Book.__str__,2025/12/15 10:56:25
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Book.__del__,2025/12/15 10:56:24
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Book.__init__,2025/12/15 10:56:11
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,file,book.py,2025/12/15 10:56:09
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Library.add_book,2025/12/15 10:56:05
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Library.__init__,2025/12/15 10:56:04
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,file,library.py,2025/12/15 10:56:02
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Book.__init__,2025/12/15 10:55:46
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,file,book.py,2025/12/15 10:55:44
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Member.__str__,2025/12/15 10:55:42
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Member._random_id,2025/12/15 10:55:41
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Member.__init__,2025/12/15 10:55:34
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Member._random_id,2025/12/15 10:55:24
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Member.__str__,2025/12/15 10:55:21
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Member._random_id,2025/12/15 10:55:16
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,file,member.py,2025/12/15 10:55:15
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Library.return_book,2025/12/15 10:55:12
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Library.borrow_book,2025/12/15 10:55:07
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Library.remove_member,2025/12/15 10:55:06
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Library.add_member,2025/12/15 10:55:04
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Library.remove_book,2025/12/15 10:54:51
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Library.add_book,2025/12/15 10:54:45
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Library.__init__,2025/12/15 10:54:44
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,file,library.py,2025/12/15 10:54:43
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,file,member.py,2025/12/15 10:54:41
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,file,book.py,2025/12/15 10:54:40
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,file,main.py,2025/12/15 10:54:24
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Library.add_book,2025/12/15 10:54:20
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Library.__init__,2025/12/15 10:54:19
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Library.add_book,2025/12/15 10:54:17
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Library.__init__,2025/12/15 10:54:14
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,check,Library.add_book-line-2,2025/12/15 10:54:06
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Library.add_book,2025/12/15 10:53:44
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Library.remove_book,2025/12/15 10:53:42
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Library.add_book,2025/12/15 10:53:40
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,file,library.py,2025/12/15 10:53:26
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,file,main.py,2025/12/15 10:52:59
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Library.return_book,2025/12/15 10:51:52
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Library.borrow_book,2025/12/15 10:51:14
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,file,library.py,2025/12/15 10:51:10
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Book.__init__,2025/12/15 10:51:04
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,file,book.py,2025/12/15 10:51:02
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Library.borrow_book,2025/12/15 10:50:03
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Library.remove_member,2025/12/15 10:49:59
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Library.borrow_book,2025/12/15 10:49:57
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Library.remove_member,2025/12/15 10:49:40
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Library.add_member,2025/12/15 10:49:31
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Library.remove_book,2025/12/15 10:49:24
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Library.add_book,2025/12/15 10:49:12
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Library.__init__,2025/12/15 10:49:11
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,file,library.py,2025/12/15 10:49:10
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,check,Member._random_id-line-3,2025/12/15 10:48:51
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Member._random_id,2025/12/15 10:48:42
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Member.__init__,2025/12/15 10:48:40
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Member._random_id,2025/12/15 10:47:46
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,file,member.py,2025/12/15 10:47:40
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Library.remove_book,2025/12/15 10:47:26
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Library.return_book,2025/12/15 10:47:18
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,file,library.py,2025/12/15 10:47:15
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Member._random_id,2025/12/15 10:47:08
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Member.__str__,2025/12/15 10:47:03
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Member._random_id,2025/12/15 10:47:02
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Member.__init__,2025/12/15 10:47:00
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,file,member.py,2025/12/15 10:46:57
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Book.__init__,2025/12/15 10:46:46
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Book.__del__,2025/12/15 10:46:34
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Book.__str__,2025/12/15 10:46:31
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Book.__del__,2025/12/15 10:46:30
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,file,book.py,2025/12/15 10:46:26
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,file,main.py,2025/12/15 10:46:04
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Library.remove_book,2025/12/15 10:45:10
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,file,library.py,2025/12/15 10:45:07
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,file,main.py,2025/12/15 10:44:53
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Library.add_book,2025/12/15 10:44:42
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,file,library.py,2025/12/15 10:44:41
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,file,main.py,2025/12/15 10:44:26
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,file,member.py,2025/12/15 10:44:23
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Book.__str__,2025/12/15 10:44:01
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Book.__del__,2025/12/15 10:43:55
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Book.__str__,2025/12/15 10:43:53
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Book.__del__,2025/12/15 10:43:51
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Book.__init__,2025/12/15 10:43:25
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,file,book.py,2025/12/15 10:43:23
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,file,main.py,2025/12/15 10:43:17
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Library.__init__,2025/12/15 10:43:03
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,file,library.py,2025/12/15 10:43:01
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,file,main.py,2025/12/15 10:43:00
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,file,library.py,2025/12/15 10:42:56
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,file,main.py,2025/12/15 10:42:48
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,file,library.py,2025/12/15 10:42:45
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,file,member.py,2025/12/15 10:42:43
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Book.__init__,2025/12/15 10:42:36
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Book.__del__,2025/12/15 10:42:33
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Book.__str__,2025/12/15 10:42:31
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,method,Book.__init__,2025/12/15 10:42:29
0c9ba487-5f65-48a3-a4a4-2c4d9811faaf,file,book.py,2025/12/15 10:42:26
8f9c34d7-fe5f-4f5c-9851-51860c1bdd59,check,main-line-1,2025/12/12 16:51:16
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:33:15
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Book.__init__,2025/12/09 18:33:10
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Book.__del__,2025/12/09 18:33:03
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Book.__str__,2025/12/09 18:32:59
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Book.__init__,2025/12/09 18:32:57
df5c4117-7c69-426d-b3b9-b76f2738e039,file,book.py,2025/12/09 18:32:56
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Member._random_id,2025/12/09 18:32:54
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Member.__str__,2025/12/09 18:32:53
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Member._random_id,2025/12/09 18:32:52
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Member.__str__,2025/12/09 18:32:50
df5c4117-7c69-426d-b3b9-b76f2738e039,file,member.py,2025/12/09 18:32:49
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.return_book,2025/12/09 18:32:47
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.borrow_book,2025/12/09 18:32:38
df5c4117-7c69-426d-b3b9-b76f2738e039,file,library.py,2025/12/09 18:32:37
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:30:11
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.add_book,2025/12/09 18:30:02
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.__init__,2025/12/09 18:29:56
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.borrow_book,2025/12/09 18:29:53
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.add_member,2025/12/09 18:29:52
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.borrow_book,2025/12/09 18:29:52
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.remove_member,2025/12/09 18:29:50
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.add_member,2025/12/09 18:29:49
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.__init__,2025/12/09 18:29:48
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.add_book,2025/12/09 18:29:47
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.remove_book,2025/12/09 18:29:46
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.add_book,2025/12/09 18:29:44
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.__init__,2025/12/09 18:29:43
df5c4117-7c69-426d-b3b9-b76f2738e039,uncheck,Library.borrow_book-line-8,2025/12/09 18:29:15
df5c4117-7c69-426d-b3b9-b76f2738e039,check,Library.borrow_book-line-8,2025/12/09 18:29:10
df5c4117-7c69-426d-b3b9-b76f2738e039,uncheck,Library.borrow_book-line-6,2025/12/09 18:28:32
df5c4117-7c69-426d-b3b9-b76f2738e039,check,Library.borrow_book-line-6,2025/12/09 18:28:29
df5c4117-7c69-426d-b3b9-b76f2738e039,check,Library.borrow_book-line-4,2025/12/09 18:28:20
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.borrow_book,2025/12/09 18:28:19
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.remove_member,2025/12/09 18:28:18
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.borrow_book,2025/12/09 18:28:17
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.__init__,2025/12/09 18:28:15
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.add_book,2025/12/09 18:28:15
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.add_member,2025/12/09 18:28:14
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.remove_member,2025/12/09 18:28:12
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.borrow_book,2025/12/09 18:27:38
df5c4117-7c69-426d-b3b9-b76f2738e039,file,library.py,2025/12/09 18:27:37
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:27:33
df5c4117-7c69-426d-b3b9-b76f2738e039,file,member.py,2025/12/09 18:27:30
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:27:14
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.borrow_book,2025/12/09 18:27:10
df5c4117-7c69-426d-b3b9-b76f2738e039,file,library.py,2025/12/09 18:27:09
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:27:06
df5c4117-7c69-426d-b3b9-b76f2738e039,file,member.py,2025/12/09 18:27:05
df5c4117-7c69-426d-b3b9-b76f2738e039,uncheck,main-line-9,2025/12/09 18:26:17
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:26:06
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.add_book,2025/12/09 18:26:02
df5c4117-7c69-426d-b3b9-b76f2738e039,file,library.py,2025/12/09 18:26:01
df5c4117-7c69-426d-b3b9-b76f2738e039,file,book.py,2025/12/09 18:25:58
df5c4117-7c69-426d-b3b9-b76f2738e039,check,Library.add_book-line-2,2025/12/09 18:25:54
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.add_book,2025/12/09 18:25:48
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.remove_book,2025/12/09 18:25:47
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.add_book,2025/12/09 18:25:31
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.__init__,2025/12/09 18:25:30
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.add_book,2025/12/09 18:25:19
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.__init__,2025/12/09 18:25:15
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.add_book,2025/12/09 18:25:00
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.__init__,2025/12/09 18:24:49
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.add_book,2025/12/09 18:24:45
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.__init__,2025/12/09 18:24:43
df5c4117-7c69-426d-b3b9-b76f2738e039,file,library.py,2025/12/09 18:24:42
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:24:40
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.__init__,2025/12/09 18:24:32
df5c4117-7c69-426d-b3b9-b76f2738e039,file,library.py,2025/12/09 18:24:31
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:24:25
df5c4117-7c69-426d-b3b9-b76f2738e039,file,book.py,2025/12/09 18:24:24
df5c4117-7c69-426d-b3b9-b76f2738e039,file,member.py,2025/12/09 18:24:20
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.__init__,2025/12/09 18:24:18
df5c4117-7c69-426d-b3b9-b76f2738e039,file,library.py,2025/12/09 18:24:16
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:24:14
df5c4117-7c69-426d-b3b9-b76f2738e039,file,library.py,2025/12/09 18:24:13
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:24:08
df5c4117-7c69-426d-b3b9-b76f2738e039,file,library.py,2025/12/09 18:24:05
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:24:00
df5c4117-7c69-426d-b3b9-b76f2738e039,file,library.py,2025/12/09 18:23:57
df5c4117-7c69-426d-b3b9-b76f2738e039,file,member.py,2025/12/09 18:23:56
df5c4117-7c69-426d-b3b9-b76f2738e039,file,book.py,2025/12/09 18:23:55
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:23:43
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Member._random_id,2025/12/09 18:23:41
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Member.__str__,2025/12/09 18:23:39
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Member.__init__,2025/12/09 18:23:30
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Member.__str__,2025/12/09 18:23:10
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Member.__init__,2025/12/09 18:23:07
df5c4117-7c69-426d-b3b9-b76f2738e039,file,member.py,2025/12/09 18:23:06
df5c4117-7c69-426d-b3b9-b76f2738e039,file,book.py,2025/12/09 18:23:02
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:22:58
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Member._random_id,2025/12/09 18:22:10
df5c4117-7c69-426d-b3b9-b76f2738e039,file,member.py,2025/12/09 18:22:08
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.remove_book,2025/12/09 18:22:04
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.add_book,2025/12/09 18:22:02
df5c4117-7c69-426d-b3b9-b76f2738e039,check,Library.__init__-line-2,2025/12/09 18:21:57
df5c4117-7c69-426d-b3b9-b76f2738e039,check,Library.__init__-line-1,2025/12/09 18:21:56
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.__init__,2025/12/09 18:21:52
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.add_book,2025/12/09 18:21:50
df5c4117-7c69-426d-b3b9-b76f2738e039,file,library.py,2025/12/09 18:21:49
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Member.__init__,2025/12/09 18:21:28
df5c4117-7c69-426d-b3b9-b76f2738e039,check,Member._random_id-line-2,2025/12/09 18:21:05
df5c4117-7c69-426d-b3b9-b76f2738e039,uncheck,Member._random_id-line-2,2025/12/09 18:21:02
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Member._random_id,2025/12/09 18:20:09
df5c4117-7c69-426d-b3b9-b76f2738e039,file,member.py,2025/12/09 18:20:08
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:20:07
df5c4117-7c69-426d-b3b9-b76f2738e039,file,book.py,2025/12/09 18:20:06
df5c4117-7c69-426d-b3b9-b76f2738e039,file,member.py,2025/12/09 18:20:06
df5c4117-7c69-426d-b3b9-b76f2738e039,file,book.py,2025/12/09 18:20:05
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Member.__init__,2025/12/09 18:19:59
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Member._random_id,2025/12/09 18:19:54
df5c4117-7c69-426d-b3b9-b76f2738e039,file,member.py,2025/12/09 18:19:52
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:19:51
df5c4117-7c69-426d-b3b9-b76f2738e039,file,book.py,2025/12/09 18:19:50
df5c4117-7c69-426d-b3b9-b76f2738e039,file,library.py,2025/12/09 18:19:50
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Member._random_id,2025/12/09 18:19:48
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Member.__str__,2025/12/09 18:19:47
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Member._random_id,2025/12/09 18:19:22
df5c4117-7c69-426d-b3b9-b76f2738e039,file,member.py,2025/12/09 18:19:18
df5c4117-7c69-426d-b3b9-b76f2738e039,file,library.py,2025/12/09 18:19:17
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Member._random_id,2025/12/09 18:19:05
df5c4117-7c69-426d-b3b9-b76f2738e039,file,member.py,2025/12/09 18:19:04
df5c4117-7c69-426d-b3b9-b76f2738e039,file,library.py,2025/12/09 18:19:03
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Member._random_id,2025/12/09 18:19:01
df5c4117-7c69-426d-b3b9-b76f2738e039,file,member.py,2025/12/09 18:18:59
df5c4117-7c69-426d-b3b9-b76f2738e039,file,book.py,2025/12/09 18:18:58
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:18:55
df5c4117-7c69-426d-b3b9-b76f2738e039,file,member.py,2025/12/09 18:18:54
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:18:54
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Member._random_id,2025/12/09 18:18:40
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Member.__init__,2025/12/09 18:18:39
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Member._random_id,2025/12/09 18:18:35
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Member.__str__,2025/12/09 18:18:34
df5c4117-7c69-426d-b3b9-b76f2738e039,check,Member._random_id-line-2,2025/12/09 18:18:25
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Member._random_id,2025/12/09 18:18:16
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Member.__init__,2025/12/09 18:18:13
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Member._random_id,2025/12/09 18:18:01
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Member.__init__,2025/12/09 18:17:29
df5c4117-7c69-426d-b3b9-b76f2738e039,file,member.py,2025/12/09 18:17:26
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:17:11
df5c4117-7c69-426d-b3b9-b76f2738e039,uncheck,Book.__init__-line-7,2025/12/09 18:17:03
df5c4117-7c69-426d-b3b9-b76f2738e039,check,Book.__init__-line-7,2025/12/09 18:16:55
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Book.__init__,2025/12/09 18:16:51
df5c4117-7c69-426d-b3b9-b76f2738e039,file,book.py,2025/12/09 18:16:50
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:16:46
df5c4117-7c69-426d-b3b9-b76f2738e039,uncheck,Book-classvar-0-line-1,2025/12/09 18:16:44
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Book.__init__,2025/12/09 18:16:27
df5c4117-7c69-426d-b3b9-b76f2738e039,file,book.py,2025/12/09 18:16:26
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.remove_book,2025/12/09 18:16:19
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.add_book,2025/12/09 18:16:18
df5c4117-7c69-426d-b3b9-b76f2738e039,file,library.py,2025/12/09 18:16:17
6ff3d032-dcaf-49ea-971c-1e2942572b61,check,main-line-22,2025/12/09 18:16:16
6ff3d032-dcaf-49ea-971c-1e2942572b61,file,main.py,2025/12/09 18:15:54
6ff3d032-dcaf-49ea-971c-1e2942572b61,file,member.py,2025/12/09 18:15:51
6ff3d032-dcaf-49ea-971c-1e2942572b61,method,Book.__str__,2025/12/09 18:15:46
6ff3d032-dcaf-49ea-971c-1e2942572b61,method,Book.__del__,2025/12/09 18:15:37
df5c4117-7c69-426d-b3b9-b76f2738e039,check,Book-classvar-0-line-1,2025/12/09 18:15:23
df5c4117-7c69-426d-b3b9-b76f2738e039,uncheck,Book-classvar-0-line-1,2025/12/09 18:15:15
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Book.__init__,2025/12/09 18:14:50
df5c4117-7c69-426d-b3b9-b76f2738e039,file,book.py,2025/12/09 18:14:49
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:14:37
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Book.__init__,2025/12/09 18:14:35
df5c4117-7c69-426d-b3b9-b76f2738e039,file,book.py,2025/12/09 18:14:33
df5c4117-7c69-426d-b3b9-b76f2738e039,file,library.py,2025/12/09 18:14:33
df5c4117-7c69-426d-b3b9-b76f2738e039,file,member.py,2025/12/09 18:14:32
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Book.__init__,2025/12/09 18:14:31
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Book.__del__,2025/12/09 18:14:27
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Book.__init__,2025/12/09 18:14:24
df5c4117-7c69-426d-b3b9-b76f2738e039,file,book.py,2025/12/09 18:14:19
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:14:17
6ff3d032-dcaf-49ea-971c-1e2942572b61,method,Book.__init__,2025/12/09 18:14:01
6ff3d032-dcaf-49ea-971c-1e2942572b61,file,book.py,2025/12/09 18:13:32
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.__init__,2025/12/09 18:13:20
df5c4117-7c69-426d-b3b9-b76f2738e039,file,library.py,2025/12/09 18:13:18
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Member.__str__,2025/12/09 18:13:14
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Member._random_id,2025/12/09 18:13:12
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Member.__str__,2025/12/09 18:13:11
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Member.__init__,2025/12/09 18:13:09
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Member._random_id,2025/12/09 18:13:07
df5c4117-7c69-426d-b3b9-b76f2738e039,file,member.py,2025/12/09 18:13:06
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.__init__,2025/12/09 18:13:04
df5c4117-7c69-426d-b3b9-b76f2738e039,file,library.py,2025/12/09 18:13:03
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Member._random_id,2025/12/09 18:13:00
6ff3d032-dcaf-49ea-971c-1e2942572b61,method,Member.__str__,2025/12/09 18:12:58
df5c4117-7c69-426d-b3b9-b76f2738e039,file,member.py,2025/12/09 18:12:57
6ff3d032-dcaf-49ea-971c-1e2942572b61,method,Member._random_id,2025/12/09 18:12:56
6ff3d032-dcaf-49ea-971c-1e2942572b61,method,Member.__init__,2025/12/09 18:12:50
6ff3d032-dcaf-49ea-971c-1e2942572b61,file,member.py,2025/12/09 18:12:46
6ff3d032-dcaf-49ea-971c-1e2942572b61,check,Book.__str__-line-1,2025/12/09 18:12:45
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.__init__,2025/12/09 18:12:40
